date,transect,quadrat,species,cdb,stem_height,num_seed_stems,leaf_1,leaf_2,leaf_3,leaf_4,leaf_5,leaf_6,leaf_7,leaf_8,leaf_9,leaf_10,leaf_11,leaf_12,leaf_13,leaf_14,leaf_15,leaf_16,leaf_17,leaf_18,leaf_19,leaf_20,leaf_21,leaf_22,pistillate_length,pistillate_width,sum_leaf_lengths,num_leaves,longest_leaf,stem area,stem_volume,biomass,biomass_nonnegative,data book ID,Notes
11/14/11,M_2,46,t_latifolia,2.29,,,70,122,142,173,178,,,,,,,,,,,,,,,,,,,,685,5,178,4.12,,8.5258,8.5258,,
11/14/11,M_2,46,t_latifolia,6.85,,,61,108,145,154,202,236,266,278,285,,,,,,,,,,,,,,,,1735,9,285,36.85,,46.6459,46.6459,,
11/14/11,M_2,46,t_latifolia,6.68,,,136,208,233,246,259,273,278,,,,,,,,,,,,,,,,,,1633,7,278,35.05,,53.2363,53.2363,,
11/14/11,M_2,46,t_latifolia,9.84,,,109,157,198,228,239,253,264,258,,,,,,,,,,,,,,,,,1706,8,264,76.05,,57.2755,57.2755,,
11/14/11,M_2,26,s_americanus,0.59,264,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.27,,3.9377,3.9377,,
11/14/11,M_2,26,s_americanus,0.8,225,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.5,,4.0722,4.0722,,
11/14/11,M_2,26,s_americanus,0.86,220,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.58,,4.207,4.207,,
11/14/11,M_2,26,s_americanus,0.84,225,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.55,,4.2143,4.2143,,
11/14/11,M_2,26,t_domingensis,1.4,157,,,,,,,,,,,,,,,,,,,,,,,,21,2,0,0,0,1.54,,30.9754,30.9754,,
11/14/11,M_2,26,t_domingensis,2.64,114,,,,,,,,,,,,,,,,,,,,,,,,37,3,0,0,0,5.47,,65.4159,65.4159,,
11/14/11,M_2,26,t_domingensis,3.14,,,205,207,248,233,,,,,,,,,,,,,,,,,,,,,893,4,248,7.74,,13.962,13.962,,
11/14/11,M_2,23,s_tabernaemontani,0.9,122,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.64,,3.9622,3.9622,,
11/14/11,M_2,23,s_tabernaemontani,0.8,167,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.5,,7.1169,7.1169,,
11/14/11,M_2,23,s_tabernaemontani,0.98,171,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.75,,7.3974,7.3974,,
11/14/11,M_2,23,s_tabernaemontani,0.65,221,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.33,,10.9026,10.9026,,
11/14/11,M_2,23,s_tabernaemontani,0.73,237,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.42,,12.0243,12.0243,,
11/14/11,M_2,23,s_tabernaemontani,1.03,218,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.83,,10.6923,10.6923,,
11/14/11,M_2,23,s_tabernaemontani,1.2,207,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.13,,9.9211,9.9211,,
11/14/11,M_2,23,s_tabernaemontani,1.05,277,5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.87,,0,0,,
11/14/11,M_2,23,s_tabernaemontani,0.92,380,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.66,,22.0493,22.0493,,
11/14/11,M_2,23,t_domingensis,1.32,,,249,294,324,,,,,,,,,,,,,,,,,,,,,,867,3,324,1.37,,-4.3479,0,,
11/14/11,M_2,23,t_domingensis,1.88,,,281,292,321,,,,,,,,,,,,,,,,,,,,,,894,3,321,2.78,,-0.9128,0,,
11/14/11,M_2,22,s_tabernaemontani,0.75,112,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.44,,3.2612,3.2612,,
11/14/11,M_2,22,s_tabernaemontani,0.95,106,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.71,,2.8405,2.8405,,
11/14/11,M_2,22,s_tabernaemontani,0.92,108,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.66,,2.9807,2.9807,,
11/14/11,M_2,22,s_tabernaemontani,0.91,114,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.65,,3.4014,3.4014,,
11/14/11,M_2,22,s_tabernaemontani,1,125,4,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.79,,0,0,,
11/14/11,M_2,22,s_tabernaemontani,1,125,5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.79,,0,0,,
11/14/11,M_2,22,s_tabernaemontani,1,246,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.79,,12.6552,12.6552,,
11/14/11,M_2,22,s_tabernaemontani,1.28,311,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.29,,17.2121,17.2121,,
11/14/11,M_2,22,s_tabernaemontani,1.55,286,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.89,,15.4594,15.4594,,
11/14/11,M_2,22,s_tabernaemontani,1.5,294,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.77,,16.0203,16.0203,,
11/14/11,M_2,22,s_tabernaemontani,1.85,258,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.69,,0,0,,
11/14/11,M_2,22,s_tabernaemontani,2.24,305,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.94,,16.7914,16.7914,,
11/14/11,M_2,22,s_tabernaemontani,1.15,288,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.04,,15.5996,15.5996,,
11/14/11,M_2,7,s_tabernaemontani,0.9,112,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.64,,3.2612,3.2612,,
11/14/11,M_2,7,s_tabernaemontani,1.25,145,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.23,,5.5746,5.5746,,
11/14/11,M_2,7,s_tabernaemontani,1.29,173,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.31,,7.5376,7.5376,,
11/14/11,M_2,7,s_tabernaemontani,0.93,207,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.68,,9.9211,9.9211,,
11/14/11,M_2,7,s_tabernaemontani,1.25,187,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.23,,8.519,8.519,,
11/14/11,M_2,7,s_tabernaemontani,1.64,180,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.11,,8.0283,8.0283,,
11/14/11,M_2,7,s_tabernaemontani,1.3,213,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.33,,10.3418,10.3418,,
11/14/11,M_2,7,s_tabernaemontani,1.68,255,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.22,,13.2862,13.2862,,
11/14/11,M_2,7,t_domingensis,1.73,,,148,143,126,138,140,,,,,,,,,,,,,,,,,,,,695,5,148,2.35,,18.5007,18.5007,,
11/14/11,M_2,7,t_domingensis,1.6,,,107,128,143,133,144,147,143,,,,,,,,,,,,,,,,,,945,7,147,2.01,,28.196,28.196,,
11/14/11,M_2,7,t_domingensis,1.54,229,,,,,,,,,,,,,,,,,,,,,,,,21,2,0,0,0,1.86,,53.8044,53.8044,,
11/14/11,M_2,7,t_latifolia,2.95,,,73,88,67,85,93,76,,,,,,,,,,,,,,,,,,,482,6,93,6.83,,8.077,8.077,,
11/14/11,M_2,7,t_latifolia,2.24,,,65,81,87,66,89,83,,,,,,,,,,,,,,,,,,,471,6,89,3.94,,8.2507,8.2507,,
11/14/11,M_2,7,t_latifolia,1.85,,,63,81,85,79,85,,,,,,,,,,,,,,,,,,,,393,5,85,2.69,,9.1651,9.1651,,
11/14/11,M_3,48,s_californicus,1.42,240,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.58,,0,0,,
11/14/11,M_3,48,s_californicus,1.73,330,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.35,,18.5441,18.5441,,
11/14/11,M_3,48,s_californicus,2.05,295,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.3,,16.0904,16.0904,,
11/14/11,M_3,48,s_californicus,1.95,356,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.99,,20.3668,20.3668,,
11/14/11,M_3,48,s_californicus,2.01,288,8,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.17,,0,0,,
11/14/11,M_3,48,s_californicus,2.5,382,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.91,,22.1895,22.1895,,
11/14/11,M_3,48,s_californicus,2.7,264,27,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5.73,,0,0,,
11/14/11,M_3,48,s_californicus,2.84,255,45,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.33,,0,0,,
11/14/11,M_3,48,s_californicus,2.7,288,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5.73,,0,0,,
11/14/11,M_3,48,s_californicus,2.74,290,17,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5.9,,0,0,,
11/14/11,M_3,48,t_latifolia,2.41,,,134,190,228,284,,,,,,,,,,,,,,,,,,,,,836,4,284,4.56,,-2.2268,0,,
11/14/11,M_3,48,t_latifolia,3.5,,,96,127,175,194,284,243,245,,,,,,,,,,,,,,,,,,1364,7,284,9.62,,26.2088,26.2088,,
11/14/11,M_3,48,t_latifolia,3.47,,,85,156,168,207,252,281,310,,,,,,,,,,,,,,,,,,1459,7,310,9.46,,27.2831,27.2831,,
11/14/11,M_3,48,t_latifolia,6.59,,,255,246,297,221,360,347,346,361,356,,,,,,,,,,,,,,,,2789,9,361,34.11,,122.5691,122.5691,,
11/14/11,M_3,48,t_latifolia,7.82,,,160,224,269,300,326,348,360,375,400,404,,,,,,,,,,,,,,,3166,10,404,48.03,,137.9388,137.9388,,
11/14/11,M_3,48,t_latifolia,9.55,,,327,345,372,379,389,312,394,340,383,378,360,226,,,,,,,,,,,,,4205,12,394,71.63,,224.318,224.318,,
11/14/11,M_3,43,t_latifolia,7.5,,,113,183,222,235,261,295,302,,,,,,,,,,,,,,,,,,1611,7,302,44.18,,43.9438,43.9438,,
11/14/11,M_3,43,t_latifolia,7.4,,,183,202,255,306,336,382,388,394,396,,,,,,,,,,,,,,,,2842,9,396,43.01,,116.9945,116.9945,,
11/14/11,M_3,41,t_latifolia,1.95,,,80,113,131,158,164,,,,,,,,,,,,,,,,,,,,646,5,164,2.99,,9.0868,9.0868,,
11/14/11,M_3,41,t_latifolia,5.34,,,145,130,197,231,250,295,307,338,,,,,,,,,,,,,,,,,1893,8,338,22.4,,52.5156,52.5156,,
11/14/11,M_3,41,t_latifolia,12.22,,,230,301,347,376,396,410,379,316,405,392,330,,,,,,,,,,,,,,3882,11,410,117.28,,196.2376,196.2376,,
11/14/11,M_3,7,s_californicus,1.42,323,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.58,,18.0533,18.0533,,
11/14/11,M_3,7,s_californicus,2.01,242,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.17,,12.3748,12.3748,,
11/14/11,M_3,7,s_californicus,2.21,321,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.84,,17.9131,17.9131,,
11/14/11,M_3,7,s_tabernaemontani,1.69,157,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.24,,6.4159,6.4159,,
11/14/11,M_3,7,s_tabernaemontani,1.02,224,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.82,,11.1129,11.1129,,
11/14/11,M_3,7,t_latifolia,1.9,,,169,190,221,224,,,,,,,,,,,,,,,,,,,,,804,4,224,2.84,,12.8477,12.8477,,
11/14/11,M_3,7,t_latifolia,4.01,,,173,143,146,248,276,255,269,,,,,,,,,,,,,,,,,,1510,7,276,12.63,,42.3069,42.3069,,
11/14/11,M_4_C,38,t_domingensis,0.91,,,138,205,,,,,,,,,,,,,,,,,,,,,,,343,2,205,0.65,,-10.605,0,,
11/14/11,M_4_C,38,t_latifolia,4.9,,,235,341,366,365,,,,,,,,,,,,,,,,,,,,,1307,4,366,18.86,,17.2297,17.2297,,
11/14/11,M_4_C,38,t_latifolia,2,,,159,227,268,284,307,,,,,,,,,,,,,,,,,,,,1245,5,307,3.14,,22.168,22.168,,
11/14/11,M_4_C,38,t_latifolia,3.71,,,195,230,327,349,361,383,,,,,,,,,,,,,,,,,,,1845,6,383,10.81,,48.504,48.504,,
11/14/11,M_4_C,35,t_latifolia,3.36,,,140,172,173,200,202,210,,,,,,,,,,,,,,,,,,,1097,6,210,8.87,,30.4907,30.4907,,
11/14/11,M_4_C,35,t_latifolia,3.38,,,139,235,218,272,305,309,,,,,,,,,,,,,,,,,,,1478,6,309,8.97,,36.3881,36.3881,,
11/14/11,M_4_C,35,t_latifolia,4.01,,,146,197,235,243,227,300,303,,,,,,,,,,,,,,,,,,1651,7,303,12.63,,47.3928,47.3928,,
11/14/11,M_4_C,11,s_tabernaemontani,1.05,156,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.87,,6.3458,6.3458,,
11/14/11,M_4_C,11,s_tabernaemontani,0.85,199,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.57,,9.3603,9.3603,,
11/14/11,M_4_C,11,s_tabernaemontani,0.64,225,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.32,,11.183,11.183,,
11/14/11,M_4_C,11,s_tabernaemontani,1.08,210,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.92,,10.1315,10.1315,,
11/14/11,M_4_C,11,s_tabernaemontani,1.1,211,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.95,,10.2016,10.2016,,
11/14/11,M_4_C,11,s_tabernaemontani,1.11,219,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.97,,10.7624,10.7624,,
11/14/11,M_4_C,11,s_tabernaemontani,1.23,209,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.19,,10.0613,10.0613,,
11/14/11,M_4_C,11,s_tabernaemontani,0.9,242,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.64,,12.3748,12.3748,,
11/14/11,M_4_C,11,s_tabernaemontani,1.03,234,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.83,,11.814,11.814,,
11/14/11,M_4_C,11,s_tabernaemontani,1.33,314,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.39,,17.4224,17.4224,,
11/14/11,M_4_C,11,s_tabernaemontani,1.4,307,23,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.54,,0,0,,
11/14/11,M_4_C,1,s_tabernaemontani,1.6,153,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.01,,6.1355,6.1355,,
11/14/11,M_4_C,1,s_tabernaemontani,1.4,193,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.54,,8.9397,8.9397,,
11/14/11,M_4_C,1,s_tabernaemontani,1.25,207,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.23,,9.9211,9.9211,,
11/14/11,M_4_C,1,s_tabernaemontani,1.93,241,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.93,,12.3047,12.3047,,
11/14/11,M_4_C,1,s_tabernaemontani,1.5,248,14,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.77,,0,0,,
11/14/11,M_4_C,1,s_tabernaemontani,1.35,267,11,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.43,,0,0,,
11/14/11,M_4_C,1,s_tabernaemontani,2,200,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.14,,0,0,,
11/14/11,M_4_C,1,t_latifolia,2.25,,,64,107,139,161,,,,,,,,,,,,,,,,,,,,,471,4,161,3.98,,0.6057,0.6057,,
11/14/11,M_4_N,56,s_tabernaemontani,1.46,173,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.67,,7.5376,7.5376,,
11/14/11,M_4_N,56,s_tabernaemontani,1.64,331,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.11,,18.6142,18.6142,,
11/14/11,M_4_N,56,s_tabernaemontani,2.38,254,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.45,,13.2161,13.2161,,
11/14/11,M_4_N,56,s_tabernaemontani,2.6,230,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5.31,,11.5336,11.5336,,
11/14/11,M_4_N,56,s_tabernaemontani,2.41,262,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.56,,13.7769,13.7769,,
11/14/11,M_4_N,56,s_tabernaemontani,2.86,253,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.42,,13.146,13.146,,
11/14/11,M_4_N,45,t_latifolia,13.13,,,213,237,276,296,285,240,284,288,331,337,336,,,,,,,,,,,,,,3123,11,337,135.4,,147.0684,147.0684,,
11/14/11,M_4_N,38,t_latifolia,4.75,,,95,113,151,163,184,193,,,,,,,,,,,,,,,,,,,899,6,193,17.72,,17.0483,17.0483,,
11/14/11,M_4_N,38,t_latifolia,7.45,,,131,190,197,204,219,224,226,,,,,,,,,,,,,,,,,,1391,7,226,43.59,,46.2123,46.2123,,
11/14/11,M_4_N,38,t_latifolia,6.85,,,88,139,125,170,185,193,216,212,212,,,,,,,,,,,,,,,,1540,9,216,36.85,,49.1496,49.1496,,
11/14/11,M_4_N,13,s_tabernaemontani,1.5,274,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.77,,14.6182,14.6182,,
11/14/11,M_4_N,13,s_tabernaemontani,1.14,274,21,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.02,,0,0,,
11/14/11,M_4_N,13,t_latifolia,3.75,,,306,375,333,360,,,,,,,,,,,,,,,,,,,,,1374,4,375,11.04,,20.8001,20.8001,,
11/14/11,M_4_N,2,s_tabernaemontani,0.91,139,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.65,,5.154,5.154,,
11/14/11,M_4_N,2,s_tabernaemontani,1.37,163,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.47,,6.8365,6.8365,,
11/14/11,M_4_N,2,s_tabernaemontani,1.7,159,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.27,,6.5561,6.5561,,
11/14/11,M_4_N,2,s_tabernaemontani,1.31,212,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.35,,10.2717,10.2717,,
11/14/11,M_4_N,2,s_tabernaemontani,1.24,224,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.21,,11.1129,11.1129,,
11/14/11,M_4_N,2,s_tabernaemontani,3.02,194,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7.16,,9.0098,9.0098,,
11/14/11,M_4_S,56,s_californicus,1.08,104,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.92,,2.7003,2.7003,,
11/14/11,M_4_S,56,s_californicus,1.51,107,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.79,,2.9106,2.9106,,
11/14/11,M_4_S,56,s_californicus,1.61,153,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.04,,6.1355,6.1355,,
11/14/11,M_4_S,56,s_californicus,1.86,161,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.72,,6.6963,6.6963,,
11/14/11,M_4_S,56,s_californicus,2.87,190,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.47,,8.7294,8.7294,,
11/14/11,M_4_S,56,s_californicus,2.79,198,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.11,,9.2902,9.2902,,
11/14/11,M_4_S,56,s_californicus,2.32,267,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.23,,14.1274,14.1274,,
11/14/11,M_4_S,56,s_californicus,2.26,310,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.01,,17.142,17.142,,
11/14/11,M_4_S,56,s_californicus,2.95,259,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.83,,13.5666,13.5666,,
11/14/11,M_4_S,56,s_californicus,2.7,362,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5.73,,20.7874,20.7874,,
11/14/11,M_4_S,56,s_californicus,3.71,265,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10.81,,13.9872,13.9872,,
11/14/11,M_4_S,45,t_latifolia,3.43,,,86,114,154,167,190,212,,,,,,,,,,,,,,,,,,,923,6,212,9.24,,13.5748,13.5748,,
11/14/11,M_4_S,45,t_latifolia,5.8,,,116,167,198,278,283,275,297,,,,,,,,,,,,,,,,,,1614,7,297,26.42,,45.7313,45.7313,,
11/14/11,M_4_S,45,t_latifolia,5.95,,,123,191,290,267,232,276,232,,,,,,,,,,,,,,,,,,1611,7,290,27.81,,47.5588,47.5588,,
11/14/11,M_4_S,45,t_latifolia,8,,,213,263,272,309,314,162,162,296,184,303,320,305,278,247,,,,,,,,,,,3628,14,320,50.27,,178.4688,178.4688,,
11/14/11,M_4_S,36,t_latifolia,1.92,,,136,154,195,203,,,,,,,,,,,,,,,,,,,,,688,4,203,2.9,,8.2983,8.2983,,
11/14/11,M_4_S,36,t_latifolia,1.9,,,137,170,160,236,243,,,,,,,,,,,,,,,,,,,,946,5,243,2.84,,13.4149,13.4149,,
11/14/11,M_4_S,36,t_latifolia,3.22,,,140,154,192,192,189,226,,,,,,,,,,,,,,,,,,,1093,6,226,8.14,,25.2957,25.2957,,
11/14/11,M_4_S,36,t_latifolia,2.8,,,138,182,229,332,370,370,,,,,,,,,,,,,,,,,,,1621,6,370,6.16,,31.4191,31.4191,,
11/14/11,M_4_S,36,t_latifolia,3.59,,,84,137,139,186,234,262,272,250,,,,,,,,,,,,,,,,,1564,8,272,10.12,,41.5523,41.5523,,
11/14/11,M_4_S,36,t_latifolia,8.01,,,288,316,314,336,363,353,335,368,,,,,,,,,,,,,,,,,2673,8,368,50.39,,116.6071,116.6071,,
11/14/11,M_4_S,36,t_latifolia,8.41,,,272,317,355,329,375,368,369,340,,,,,,,,,,,,,,,,,2725,8,375,55.55,,119.3737,119.3737,,
11/14/11,M_4_S,12,s_tabernaemontani,1.33,116,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.39,,3.5416,3.5416,,
11/14/11,M_4_S,12,s_tabernaemontani,1.26,139,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.25,,5.154,5.154,,
11/14/11,M_4_S,12,s_tabernaemontani,1.2,165,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.13,,6.9767,6.9767,,
11/14/11,M_4_S,12,s_tabernaemontani,1.2,178,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.13,,7.8881,7.8881,,
11/14/11,M_4_S,12,s_tabernaemontani,1.01,199,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.8,,9.3603,9.3603,,
11/14/11,M_4_S,12,s_tabernaemontani,1.23,186,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.19,,8.4489,8.4489,,
11/14/11,M_4_S,12,s_tabernaemontani,1.39,177,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.52,,7.818,7.818,,
11/14/11,M_4_S,12,s_tabernaemontani,1.01,214,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.8,,10.4119,10.4119,,
11/14/11,M_4_S,12,s_tabernaemontani,1.1,209,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.95,,10.0613,10.0613,,
11/14/11,M_4_S,12,s_tabernaemontani,1.29,210,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.31,,10.1315,10.1315,,
11/14/11,M_4_S,12,s_tabernaemontani,1.25,214,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.23,,10.4119,10.4119,,
11/14/11,M_4_S,12,s_tabernaemontani,1.4,205,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.54,,9.7809,9.7809,,
11/14/11,M_4_S,12,s_tabernaemontani,1.5,225,4,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.77,,0,0,,
11/14/11,M_4_S,2,s_californicus,1.22,189,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.17,,8.6592,8.6592,,
11/14/11,M_4_S,2,s_tabernaemontani,8.5,267,7,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,56.74,,0,0,,
11/14/11,M_4_S,2,t_domingensis,0.74,,,104,148,,,,,,,,,,,,,,,,,,,,,,,252,2,148,0.43,,-1.9657,0,,
11/14/11,M_4_S,2,t_domingensis,0.76,,,72,129,151,,,,,,,,,,,,,,,,,,,,,,352,3,151,0.45,,-0.5163,0,,
11/14/11,M_4_S,2,t_domingensis,2.19,315,,,,,,,,,,,,,,,,,,,,,,,,27,1,0,0,0,3.77,,73.1097,73.1097,,
11/14/11,M_4_S,2,t_domingensis,2.64,307,,,,,,,,,,,,,,,,,,,,,,,,30,1,0,0,0,5.47,,82.1377,82.1377,,
11/14/11,M_4_S,2,t_domingensis,2.45,350,,,,,,,,,,,,,,,,,,,,,,,,33,1,0,0,0,4.71,,97.8305,97.8305,,
11/14/11,M_4_S,2,t_latifolia,3.53,,,160,210,267,243,246,,,,,,,,,,,,,,,,,,,,1126,5,267,9.79,,23.0609,23.0609,,
11/14/11,M_4_S,2,t_latifolia,5.1,,,196,230,283,266,278,211,214,,,,,,,,,,,,,,,,,,1678,7,283,20.43,,55.9491,55.9491,,
11/14/11,M_5 ,48,s_californicus,1.2,141,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.13,,5.2942,5.2942,,
11/14/11,M_5 ,48,s_tabernaemontani,1.4,290,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.54,,15.7399,15.7399,,
11/14/11,M_5 ,48,s_tabernaemontani,1.43,250,16,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.61,,0,0,,
11/14/11,M_5 ,48,s_tabernaemontani,1.7,230,8,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.27,,0,0,,
11/14/11,M_5 ,37,s_americanus,0.25,151,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.05,,0.958,0.958,,
11/14/11,M_5 ,37,s_americanus,0.95,182,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.71,,3.9308,3.9308,,
11/14/11,M_5 ,37,s_americanus,0.75,229,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.44,,3.9573,3.9573,,
11/14/11,M_5 ,37,s_americanus,0.85,207,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.57,,3.9676,3.9676,,
11/14/11,M_5 ,37,s_americanus,0.86,205,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.58,,3.9718,3.9718,,
11/14/11,M_5 ,37,s_americanus,0.9,198,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.64,,4.0041,4.0041,,
11/14/11,M_5 ,37,s_americanus,0.8,222,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.5,,4.0252,4.0252,,
11/14/11,M_5 ,37,s_americanus,0.9,204,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.64,,4.0982,4.0982,,
11/14/11,M_5 ,37,s_americanus,0.85,216,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.57,,4.1087,4.1087,,
