"","date","transect","quadrat","s_acutus","s_americanus","s_tabernaemontani","s_californicus","s_maritimus","t_latifolia","t_domingensis","total_measured","total_biomass"
"275",2012-03-07,"m4c",27,0,0,0,0,0,92.712272,0,92.712272,390.015088056563
"276",2012-03-07,"m4c",52,0,0,0,0,0,486.035776,8.69420400000004,494.72998,2081.19327195349
"277",2012-03-07,"m4s",5,0,0,0,919.74722,0,10.888268,0,930.635488,3914.92813163809
"278",2012-03-07,"m4s",15,0,0,0,0,0,0,70.3651679999999,70.3651679999999,296.0069535739
"279",2012-03-07,"m4s",34,0,0,0,32.67416,0,64.228324,0,96.902484,407.64216014639
"280",2012-03-07,"m4s",37,0,0,0,0,0,9.81327199999998,0,9.81327199999998,41.2817425421631
"281",2012-03-07,"m4s",38,0,0,0,0,0,237.66236,0,237.66236,999.780333968416
"282",2012-03-09,"m4n",4,0,0,0,352.67522,0,0,0,352.67522,1483.60787645963
"283",2012-03-09,"m4n",12,47.256,0,0,0,0,10.440692,0,57.696692,242.714151271715
"284",2012-03-09,"m4n",40,0,0,0,0,0,53.7336559999999,0,53.7336559999999,226.042746276793
"285",2012-03-09,"m4n",49,25.24826,0,0,0,0,97.3068920000001,18.440056,140.995208,593.128150970925
"286",2012-03-09,"m4n",51,969.6829,0,0,0,0,40.898252,0,1010.581152,4251.23760299589
"287",2012-03-09,"m5",6,0,0,0,0,0,0,38.979448,38.979448,163.975841775469
"288",2012-03-09,"m5",12,0,0,0,186.23026,0,0,3.00062799999998,189.230888,796.042420860333
"289",2012-03-09,"m5",22,0,248.114434564,0,0,0,0,0,248.114434564,1043.7493436099
"290",2012-03-09,"m5",51,57.35112,0,0,0,0,1493.92048,0,1551.2716,6525.77395227296
"291",2012-03-09,"m5",54,878.12054,0,0,0,0,223.466,0,1101.58654,4634.07229843343
"292",2012-05-01,"m4c",12,0,0,2208.82173971533,0,0,0,0,2208.82173971533,9291.90695829703
"293",2012-05-01,"m4c",19,0,0,0,0,0,163.206152,0,163.206152,686.563497695891
"294",2012-05-01,"m4c",27,0,0,0,0,0,152.448476,0,152.448476,641.308906670186
"295",2012-05-01,"m4c",42,141.075150224384,0,0,0,0,955.369712,15.740092,1112.18495422438,4678.65691887054
"296",2012-05-01,"m4c",59,0,0,0,0,0,2474.7990856,0,2474.7990856,10410.8006682501
"297",2012-05-01,"m4n",1,663.30631256344,0,0,0,0,311.493264,0,974.79957656344,4100.71433359858
"298",2012-05-01,"m4n",18,413.452130466252,0,0,0,0,320.313648,0,733.765778466252,3086.75128467791
"299",2012-05-01,"m4n",36,1120.20031531582,0,0,0,0,0,0,1120.20031531582,4712.37534356713
"300",2012-05-01,"m4n",45,0,0,0,0,0,628.977396,159.45034,788.427736,3316.69914078124
"301",2012-05-01,"m4n",46,0,0,0,0,0,1403.842508,60.835964,1464.678472,6161.50042393128
"302",2012-05-01,"m4s",3,0,0,0,2747.37420334825,0,396.052928,200.740196,3344.16732734825,14067.9943066394
"303",2012-05-01,"m4s",5,7.15594,0,0,1907.83877388684,0,31.275324,24.408604,1970.67864188684,8290.10429219861
"304",2012-05-01,"m4s",18,0,0,0,0,0,0,765.86546,765.86546,3221.78583673778
"305",2012-05-01,"m4s",26,0,0,0,106.864507039051,0,0,570.99022,677.854727039052,2851.54883331619
"306",2012-05-01,"m4s",29,0,0,0,0,0,326.425156,645.40958,971.834736,4088.24206290044
"307",2012-05-01,"m5",26,0,704.994383716,0,0,0,324.492712,0,1029.487095716,4330.76972041815
"308",2012-05-01,"m5",36,0,947.5577334,0,0,0,0,23.731944,971.2896774,4085.94915093432
"309",2012-05-01,"m5",39,0,291.24637798,0,0,0,135.29936,57.376336,483.92207398,2035.72737701676
"310",2012-05-01,"m5",43,0,0,0,649.183936854642,0,315.7087,222.196156,1187.08879285464,4993.75681437472
"311",2012-05-01,"m5",44,0,0,0,0,0,1075.154872,0,1075.154872,4522.88152400712
"312",2012-05-07,"c1",2,0,0,0,0,0,193.511932,2328.335968,2521.8479,10608.7221202362
"313",2012-05-07,"c1",26,0,0,0,0,0,187.705796,0,187.705796,789.626777301578
"314",2012-05-07,"c1",29,0,0,0,0,0,311.23208,173.681844,484.913924,2039.89981788726
"315",2012-05-07,"c1",30,0,0,0,0,0,285.930704,0,285.930704,1202.83201234282
"316",2012-05-07,"c1",40,0,0,0,0,0,1138.513444,0,1138.513444,4789.41365081897
"317",2012-05-07,"c2",5,538.509267919814,0,360.373437470508,0,0,0,0,898.882705390323,3781.35288816273
"318",2012-05-07,"c2",13,169.918363704019,0,568.057665164329,0,0,0,6.923316,744.899344868348,3133.58714348091
"319",2012-05-07,"c2",22,0,223.115747116,0,0,0,0,0,223.115747116,938.586725156003
"320",2012-05-07,"c2",52,177.38134,0,0,0,0,1525.101144,0,1702.482484,7161.87664899439
"321",2012-05-07,"c2",58,360.37108,0,0,0,0,2294.82868092,0,2655.19976092,11169.696807376
"322",2012-05-07,"m1e",2,0,0,0,1586.33226533602,0,0,58.160332,1644.49259733602,6917.92910822393
"323",2012-05-07,"m1e",10,0,0,0,2735.19114589311,0,0,191.256972,2926.44811789311,12310.7642146128
"324",2012-05-07,"m1e",19,0,0,0,0,0,396.909392,0,396.909392,1669.68890020684
"325",2012-05-07,"m1e",23,1609.61638547266,0,311.435957660544,861.407804597154,0,52.070552,0,2834.53069973036,11924.0928585416
"326",2012-05-07,"m1e",36,0,369.340107504,0,0,0,346.141992,0,715.482099504,3009.83686432522
"327",2012-05-07,"m1w",24,845.034738264715,0,0,0,0,0,0,845.034738264715,3554.82926634748
"328",2012-05-07,"m1w",25,3091.80875212016,0,82.5632372660926,0,0,0,0,3174.37198938625,13353.7119116741
"329",2012-05-07,"m1w",27,518.84544719152,260.946605996,585.665573064351,0,0,0,0,1365.45762625187,5744.10555206898
"330",2012-05-07,"m1w",50,0,0,1605.66925157062,0,0,789.338328,0,2395.00757957062,10075.1396971738
"331",2012-05-07,"m1w",53,0,0,0,0,0,672.54196,0,672.54196,2829.19948020618
"332",2012-05-07,"m2",22,190.649641838902,0,1381.05993917857,0,0,0,814.256432,2385.96601301748,10037.1043076906
"333",2012-05-07,"m2",32,0,0,0,0,0,132.606084,0,132.606084,557.83740827855
"334",2012-05-07,"m2",33,0,13.336325524,0,0,0,161.34168,46.823056,221.501061524,931.794185940187
"335",2012-05-07,"m2",47,0,0,0,0,0,1663.580588,0,1663.580588,6998.22704720265
"336",2012-05-07,"m3",14,652.757102580429,0,0,233.025492812027,0,191.70616,946.701536,2024.19029139246,8515.21311807211
"337",2012-05-07,"m3",15,0,0,0,0,0,0,704.71064,704.71064,2964.52428988038
"338",2012-05-07,"m3",19,234.431652289988,0,0,0,0,0,839.854084,1074.28573628999,4519.22530856594
"339",2012-05-07,"m3",42,0,0,0,0,0,1627.436472,0,1627.436472,6846.17866913608
"340",2012-05-07,"m3",53,0,0,0,372.74024595202,0,4111.01416776,0,4483.75441371202,18861.9244762754
"341",2012-07-09,"m1e",26,0,167.158786452,2082.89759402547,0,0,0,0,2250.05638047747,9465.3697771979
"342",2012-07-09,"m1e",30,4319.32725165391,252.981951136,0,0,0,5.09161600000004,0,4577.40081878991,19255.8692058645
"343",2012-07-09,"m1e",38,0,0,0,0,0,1260.62295792,0,1260.62295792,5303.09486902979
"344",2012-07-09,"m1e",47,0,0,0,0,0,1643.238248,0,1643.238248,6912.65240476075
"345",2012-07-09,"m1e",49,174.15128,0,0,0,0,703.868356,0,878.019636,3693.58768006388
"346",2012-07-09,"m1w",18,0,1033.186578936,0,0,0,635.68115936,0,1668.867738296,7020.46863770388
"347",2012-07-09,"m1w",30,129.840042779966,387.364008316,5024.71066969117,0,0,340.10151516,0,5882.01623594714,24744.0282793745
"348",2012-07-09,"m1w",37,0,8.275964976,0,0,0,3627.7182824,0,3635.994247376,15295.6300818894
"349",2012-07-09,"m1w",51,0,0,375.80464,0,0,795.3301516,0,1171.1347916,4926.64270887439
"350",2012-07-09,"m1w",52,0,0,1966.68048179769,0,0,827.0833626,0,2793.76384439769,11752.5978845822
"351",2012-07-10,"c1",10,0,0,1647.82402869483,0,0,45.8214720000001,0,1693.64550069483,7124.70188509777
"352",2012-07-10,"c1",34,0,0,0,0,0,532.2931194,1445.5367326,1977.829852,8320.18747085261
"353",2012-07-10,"c1",36,0,0,0,0,0,1150.455412,2873.0372946,4023.4927066,16925.7297702675
"354",2012-07-10,"c1",38,0,0,0,0,0,2166.08031184,2783.73591524,4949.81622708,20822.5186377528
"355",2012-07-10,"c1",54,0,0,0,0,0,1468.3474436,0,1468.3474436,6176.93478068668
"356",2012-07-10,"c2",17,0,71.431603484,0,0,0,446.388288,2809.114212,3326.934103484,13995.4988626392
"357",2012-07-10,"c2",19,0,515.394512992,0,0,0,227.384004,889.68666068,1632.465177672,6867.33305402135
"358",2012-07-10,"c2",22,0,384.722898236,0,0,0,0,0,384.722898236,1618.42366491558
"359",2012-07-10,"c2",24,0,1142.137091364,0,0,0,177.959056,0,1320.096147364,5553.28225757751
"360",2012-07-10,"c2",41,0,0,0,558.685484449747,0,1440.938904,544.90484304,2544.52923148975,10704.1362580562
"361",2012-07-10,"m2",1,0,0,0,1306.74611835413,0,936.400456,0,2243.14657435413,9436.3021188878
"362",2012-07-10,"m2",14,0,0,1938.33881238597,0,326.207891672,19.963196,1774.90811024,4059.41801029798,17076.8576650216
"363",2012-07-10,"m2",15,0,0,0,0,0,2590.824908,3704.8718872,6295.6967952,26484.2688782058
"364",2012-07-10,"m2",18,0,0,0,0,0,22.920384,1666.68268,1689.603064,7107.69646316724
"365",2012-07-10,"m2",58,0,0,554.673292569392,0,0,1439.566176,0,1994.23946856939,8389.21822496126
"366",2012-07-13,"m3",26,0,0,0,0,0,1660.29270212,1650.61413184,3310.90683396,13928.0765376345
"367",2012-07-13,"m3",31,0,882.6882197,0,0,0,161.371212,556.05066724,1600.11009894,6731.22411602943
"368",2012-07-13,"m3",33,0,101.158895744,0,0,0,3614.827756,922.63748736,4638.624139104,19513.4189147468
"369",2012-07-13,"m3",46,0,0,0,0,0,0,0,0,0
"370",2012-07-13,"m3",49,0,0,0,0,0,0,0,0,0
"371",2012-07-13,"m4c",7,2431.40609320275,0,1485.33579385717,0,0,746.9768188,631.78428068,5295.50298653992,22276.7279783539
"372",2012-07-13,"m4c",10,3790.07535789685,0,5390.46790170826,0,0,0,0,9180.54325960511,38620.0263520883
"373",2012-07-13,"m4c",25,0,0,0,0,0,272.817636,3189.6308878,3462.4485238,14565.5708437517
"374",2012-07-13,"m4c",36,0,0,0,0,0,1748.74896,0,1748.74896,7356.50701800538
"375",2012-07-13,"m4c",47,0,0,139.24422,0,0,2523.46744552,616.09057268,3278.8022382,13793.0213127732
"376",2012-07-17,"m4n",1,761.809142977629,0,240.195660727502,0,0,544.0894,0,1546.09420370513,6503.99406673799
"377",2012-07-17,"m4n",13,926.523918003937,0,1980.718050796,0,0,2428.357668,67.2651640000001,5402.86480079994,22728.369670864
"378",2012-07-17,"m4n",16,2379.63251738471,0,214.398918293392,0,0,495.595672,605.32761676,3694.9547244381,15543.6606301347
"379",2012-07-17,"m4n",19,1213.84386108656,0,0,0,0,1464.55656088,1224.277562,3902.67798396656,16417.4953837085
"380",2012-07-17,"m4n",38,0,0,1844.77310925037,0,0,1198.741216,0,3043.51432525037,12803.2296259975
"381",2012-07-17,"m5",8,0,0,0,972.078599549357,0,3629.71864984,0,4601.79724938936,19358.4982950158
"382",2012-07-17,"m5",12,0,0,0,2939.53575951496,0,1397.72382228,613.50599552,4950.76557731496,20826.5122936896
"383",2012-07-17,"m5",31,0,577.666421136,0,0,0,869.6420318,0,1447.308452936,6088.42952006227
"384",2012-07-17,"m5",51,0,0,0,0,0,0,0,0,0
"385",2012-07-17,"m5",52,0,0,0,0,0,0,0,0,0
"386",2012-07-20,"m4s",3,0,0,0,2823.9122511271,0,2004.18698176,1009.71522668,5837.8144595671,24558.0835351111
"387",2012-07-20,"m4s",5,0,0,0,6248.07760397125,0,402.958084,0,6651.03568797125,27979.0820951023
"388",2012-07-20,"m4s",11,2439.96500209411,0,899.372036217292,0,0,1989.19335316,0,5328.53039147141,22415.6652081808
"389",2012-07-20,"m4s",33,1314.0645443401,0,5799.49286945143,0,0,708.566248,0,7822.12366179153,32905.5278544242
"390",2012-07-20,"m4s",40,0,0,0,0,0,0,0,0,0
"391",2012-09-19,"m1e",2,0,0,596.904713010472,0,0,511.186384,452.97232728,1561.06342429047,6566.96547018639
"392",2012-09-19,"m1e",14,0,0,621.376704036263,0,0,1919.728552,0,2541.10525603626,10689.7325328623
"393",2012-09-19,"m1e",19,0,0,3214.88976698358,0,0,832.837288,0,4047.72705498358,17027.677024012
"394",2012-09-19,"m1e",39,0,0,0,37.72172,0,55.959084,0,93.680804,394.089436415382
"395",2012-09-19,"m1e",50,0,0,0,0,0,2392.875064,0,2392.875064,10066.1687893304
"396",2012-09-19,"m4s",14,3208.85330200351,0,583.364996986621,0,0,943.457832,663.6154458,5399.29157679013,22713.3380979474
"397",2012-09-19,"m4s",25,0,688.176393272,0,0,0,0,0,688.176393272,2894.96925089299
"398",2012-09-19,"m4s",26,0,627.763750716,0,0,0,57.268168,0,685.031918716,2881.74130927972
"399",2012-09-19,"m4s",41,0,0,0,0,0,225.859188,0,225.859188,950.127628154813
"400",2012-09-19,"m4s",56,33.79584,0,0,0,0,2133.551996,0,2167.347836,9117.4376258058
"401",2012-09-20,"m4c",13,1558.69828615544,0,2169.12818948443,0,0,0,0,3727.82647563987,15681.943067432
"402",2012-09-20,"m4c",23,0,0,0,0,0,132.041424,0,132.041424,555.462038601255
"403",2012-09-20,"m4c",37,0,0,0,0,0,1923.6912498,0,1923.6912498,8092.44122702966
"404",2012-09-20,"m4c",52,0,0,0,0,0,97.274136,0,97.274136,409.205598129082
"405",2012-09-20,"m4c",56,0,0,0,1242.89781266632,0,3981.689052,0,5224.58686466633,21978.4033130156
"406",2012-09-20,"m4n",13,118.90854,0,49.49936,0,0,344.062716,204.58862284,717.05923884,3016.47145674474
"407",2012-09-20,"m4n",29,0,0,0,0,0,1908.44666,710.8908158,2619.3374758,11018.8340144872
"408",2012-09-20,"m4n",40,0,0,0,0,0,363.051596,792.83375556,1155.88535156,4862.49249907245
"409",2012-09-20,"m4n",51,1492.76161060984,0,0,0,0,29.1929760000001,0,1521.95458660984,6402.44532152902
"410",2012-09-20,"m4n",54,0,0,44.4518,0,0,432.549644,0,477.001444,2006.61418571177
"411",2012-09-20,"m5",1,0,0,0,0,0,0,4444.76013516,4444.76013516,18697.886246437
"412",2012-09-20,"m5",6,0,0,0,578.818408638693,0,442.541652,464.007462,1485.36752263869,6248.53358289277
"413",2012-09-20,"m5",21,0,1298.715392132,0,0,0,0,0,1298.715392132,5463.33928719572
"414",2012-09-20,"m5",47,0,0,111.3372,0,0,101.318392,2418.800142,2631.455734,11069.8122014846
"415",2012-09-20,"m5",58,0,0,0,0,0,82.86264,0,82.86264,348.580388971584
"416",2012-09-24,"c1",12,0,0,2980.6636771577,0,0,0,1314.96250192,4295.6261790777,18070.5206155563
"417",2012-09-24,"c1",28,0,0,0,0,0,706.536732,0,706.536732,2972.20615784474
"418",2012-09-24,"c1",38,0,0,0,0,0,0,4352.10214828,4352.10214828,18308.0995209845
"419",2012-09-24,"c1",51,0,0,287.129369374951,0,0,3636.792816,0,3923.92218537495,16506.8639096248
"420",2012-09-24,"c1",57,0,0,3192.98066688958,0,0,1229.218356,0,4422.19902288958,18602.9778378846
"421",2012-09-24,"m1w",22,0,672.173470496,2638.33961526023,0,0,0,0,3310.51308575623,13926.4201469857
"422",2012-09-24,"m1w",36,0,583.401805588,0,0,0,0,0,583.401805588,2454.21131065326
"423",2012-09-24,"m1w",42,0,0,73.76092,0,0,72.761828,0,146.522748,616.380994993949
"424",2012-09-24,"m1w",46,0,0,135.856984264224,0,0,84.0016880000001,0,219.858672264224,924.885104995921
"425",2012-09-24,"m1w",48,0,0,0,0,0,605.477272,0,605.477272,2547.07674034056
"426",2012-09-26,"c2",7,0,0,7052.54215335477,0,0,0,795.7761206,7848.31827395477,33015.7213999934
"427",2012-09-26,"c2",12,0,0,84.00148,133.50084,0,295.772476,306.54873624,819.82353224,3448.77264055643
"428",2012-09-26,"c2",23,0,93.09714762,0,0,0,0,0,93.09714762,391.634154180033
"429",2012-09-26,"c2",35,0,294.717352364,0,0,0,0,2298.3586458,2593.075998164,10908.3591842221
"430",2012-09-26,"c2",49,0,0,0,0,0,261.442812,0,261.442812,1099.81817017639
"431",2012-09-26,"m2",11,0,0,2847.52410601048,0,0,0,586.25791552,3433.78202153048,14444.978734792
"432",2012-09-26,"m2",20,0,0,3194.05119271347,0,0,565.778912,2299.9826788,6059.81278351347,25491.9695676134
"433",2012-09-26,"m2",25,0,140.981238028,0,0,0,0,1554.911847,1695.893085028,7134.15685565026
"434",2012-09-26,"m2",51,0,0,0,49.77978,0,506.289792,0,556.069572,2339.23210391344
"435",2012-09-26,"m2",55,0,0,0,0,0,1240.72918,0,1240.72918,5219.40720417301
"436",2012-09-26,"m3",25,0,1240.935837732,0,0,0,0,0,1240.935837732,5220.27655654465
"437",2012-09-26,"m3",32,0,247.301883016,0,0,0,52.486924,0,299.788807016,1261.12924906767
"438",2012-09-26,"m3",35,0,0,0,0,0,159.643524,0,159.643524,671.576499285015
"439",2012-09-26,"m3",43,0,0,0,0,0,8.79870400000001,0,8.79870400000001,37.0137333636225
"440",2012-09-26,"m3",56,0,0,0,207.53172,0,2338.245656,38.959708,2584.737084,10873.2796605322
"441",2012-11-09,"c1",22,0,264.226437444,0,0,0,222.4275,0,486.653937444,2047.21957698647
"442",2012-11-09,"c1",28,0,0,0,0,0,258.068692,0,258.068692,1085.62417319492
"443",2012-11-09,"c2",19,0,311.858553872,0,0,0,1180.599848,1136.338349,2628.796750872,11058.6265890901
"444",2012-11-09,"c2",34,1144.63904542125,0,944.680879554485,0,0,29.597136,1520.38699832,3639.30405929574,15309.5535524233
"445",2012-11-09,"c2",37,0,151.020850636,0,0,0,892.210216,542.877824,1586.108890636,6672.32487462606
"446",2012-11-09,"c2",50,0,0,0,0,0,233.899288,37.929016,271.828304,1143.50708524138
"447",2012-11-09,"c2",52,0,0,0,0,0,593.103396,0,593.103396,2495.02323940014
"448",2012-11-09,"m1e",3,0,0,2182.60292136562,0,0,27.56724,378.51198,2588.68214136562,10889.8754343456
"449",2012-11-09,"m1e",18,0,342.332620556,0,0,0,377.208004,61.029832,780.570456556,3283.64572219781
"450",2012-11-09,"m1e",21,561.311199157059,0,0,0,0,78.4179200000001,122.78887416,762.517993317059,3207.7039629475
"451",2012-11-09,"m1e",45,0,0,0,0,0,1290.562848,0,1290.562848,5429.04377109051
"452",2012-11-09,"m1e",54,0,0,0,0,0,6656.548544,0,6656.548544,28002.2731676875
"453",2012-11-09,"m1w",35,0,0,0,0,0,74.439564,0,74.439564,313.146819531638
"454",2012-11-09,"m1w",54,0,0,0,0,0,3608.174448,0,3608.174448,15178.5998196675
"455",2012-11-09,"m2",42,0,0,0,0,0,1006.878036,0,1006.878036,4235.65961011892
"456",2012-11-09,"m2",59,0,0,197.253893758396,0,0,152.370856,0,349.624749758396,1470.77538520224
"457",2012-11-09,"m3",3,0,0,0,937.545915931373,0,53.3282,483.2906834,1474.16479933137,6201.40679996615
"458",2012-11-09,"m3",20,2586.68420329042,0,0,0,0,8.515248,926.355324,3521.55477529042,14814.2146250165
"459",2012-11-09,"m3",29,0,1089.854830044,0,0,0,206.576112,0,1296.430942044,5453.72923252861
"460",2012-11-09,"m3",37,0,0,0,0,0,297.641224,0,297.641224,1252.09495661613
"461",2012-11-09,"m3",49,0,0,0,36.88046,0,695.92836,0,732.80882,3082.72562299979
"462",2012-11-09,"m4s",1,0,0,0,1038.66469667608,0,145.928992,588.33871388,1772.93240255608,7458.24012490215
"463",2012-11-09,"m4s",18,0,0,0,0,0,73.9126520000001,3.41374000000002,77.3263920000001,325.290912782036
"464",2012-11-09,"m4s",20,0,0,0,0,0,174.474092,154.300416,328.774508,1383.06413943101
"465",2012-11-09,"m4s",27,0,0,0,0,0,57.0241040000001,0,57.0241040000001,239.884758113863
"466",2012-11-09,"m4s",36,0,0,0,0,0,277.322616,22.851672,300.174288,1262.75086179137
"467",2012-11-14,"c1",16,0,0,239.51006,0,0,210.141924,0,449.651984,1891.56251218359
"468",2012-11-14,"c1",42,0,0,0,0,0,285.86828,0,285.86828,1202.56941170397
"469",2012-11-14,"c1",58,0,0,0,0,0,2074.557864,0,2074.557864,8727.09567517012
"470",2012-11-14,"m1w",14,0,48.742449384,0,0,0,0,0,48.742449384,205.046109630377
"471",2012-11-14,"m1w",15,0,112.759378592,0,0,0,0,0,112.759378592,474.347764563058
"472",2012-11-14,"m1w",24,0,0,304.01712,0,0,32.572724,0,336.589844,1415.94111345481
"473",2012-11-14,"m2",3,444.898403682334,0,125.22322,0,0,256.466876,0,826.588499682334,3477.23100227927
"474",2012-11-14,"m2",16,0,0,0,0,0,822.52422,0,822.52422,3460.13369289403
"475",2012-11-14,"m2",19,0,0,1301.40939451683,0,0,0,0,1301.40939451683,5474.67221599446
"476",2012-11-16,"m4c",3,602.998337918761,0,473.990266123969,0,0,82.027092,505.93679888,1664.95249492273,7003.99828317532
"477",2012-11-16,"m4c",19,0,0,0,0,0,1246.912744,70.406516,1317.31926,5541.60065441506
"478",2012-11-16,"m4c",39,0,0,0,0,0,1254.305568,40.252268,1294.557836,5445.8495893818
"479",2012-11-16,"m4c",49,0,0,0,0,0,214.016324,0,214.016324,900.307948988695
"480",2012-11-16,"m4c",54,0,0,0,41.08676,0,1821.982952,0,1863.069712,7837.42305205503
"481",2012-11-16,"m4n",20,152.428999983898,0,0,0,0,0,41.4065,193.835499983898,815.412759971064
"482",2012-11-16,"m4n",29,0,0,0,0,0,34.2339520000001,506.32167088,540.55562288,2273.96917699324
"483",2012-11-16,"m4n",35,0,0,1109.80474642505,0,0,13.594372,0,1123.39911842505,4725.83183049608
"484",2012-11-16,"m4n",39,0,0,487.397669402198,0,0,296.207356,0,783.605025402198,3296.41132064808
"485",2012-11-16,"m4n",59,0,0,0,77.55182,0,917.107256,0,994.659076,4184.25779828155
"486",2012-11-16,"m5",9,0,0,0,2122.28697042741,0,0,486.41417188,2608.70114230741,10974.0898780938
"487",2012-11-16,"m5",19,0,366.219294588,0,0,0,0,0,366.219294588,1540.58408175728
"488",2012-11-16,"m5",23,0,196.57040478,0,0,0,0,0,196.57040478,826.917753990388
"489",2012-11-16,"m5",35,0,89.865532268,36.0392,0,0,443.235504,0,569.140236268,2394.21680189864
"490",2012-11-16,"m5",52,0,0,0,0,0,204.431684,0,204.431684,859.987998533911
"491",2013-01-15,"m1e",2,271.858830134279,0,0,0,0,0,0,271.858830134279,1143.63550031192
"492",2013-01-15,"m1e",8,0,0,0,307.7871,0,0,0,307.7871,1294.77587291976
"493",2013-01-15,"m1e",31,2331.87994757074,0,0,0,0,0,0,2331.87994757074,9809.57907157247
"494",2013-01-15,"m1e",42,0,0,0,254.80864,0,853.418484,0,1108.227124,4662.00741314518
"495",2013-01-15,"m1e",47,0,0,0,10.8014,0,1983.707212,0,1994.508612,8390.35043752087
"496",2013-01-22,"m3",11,1297.69228291423,0,0,424.813080486778,0,21.59768,0,1744.10304340101,7336.96292171295
"497",2013-01-22,"m3",18,0,0,0,0,0,0,0,0,0
"498",2013-01-22,"m3",40,995.91676818924,0,0,0,0,0,0,995.91676818924,4189.54856421094
"499",2013-01-22,"m3",54,0,0,0,0,0,0,0,0,0
"500",2013-01-22,"m3",56,0,0,0,0,0,569.46886,0,569.46886,2395.59923176482
"501",2013-01-22,"m4c",24,0,0,0,0,0,97.027152,0,97.027152,408.166604213491
"502",2013-01-22,"m4c",27,0,0,0,0,0,0,0,0,0
"503",2013-01-22,"m4c",34,0,0,0,0,0,136.258604,0,136.258604,573.202557667062
"504",2013-01-22,"m4c",36,0,0,0,0,0,139.0241,0,139.0241,584.83624048696
"505",2013-01-22,"m4c",55,0,0,0,0,0,2193.105692,0,2193.105692,9225.79385804212
"506",2013-01-22,"m4n",22,0,0,0,0,0,0,0,0,0
"507",2013-01-22,"m4n",26,1414.92473594947,0,0,0,0,0,0,1414.92473594947,5952.2001087919
"508",2013-01-22,"m4n",30,0,0,0,0,0,47.468736,0,47.468736,199.687946930842
"509",2013-01-22,"m4n",43,0,0,0,0,0,174.098956,0,174.098956,732.386535138474
"510",2013-01-22,"m4n",45,0,0,0,0,0,0,0,0,0
"511",2013-01-22,"m4s",1,0,0,0,676.370968268891,0,4.34707999999998,0,680.718048268891,2863.59404003478
"512",2013-01-22,"m4s",17,0,0,0,0,0,134.523432,0,134.523432,565.903165194259
"513",2013-01-22,"m4s",19,0,130.71235506,0,0,0,0,0,130.71235506,549.871010267191
"514",2013-01-22,"m4s",24,0,24.706963812,0,0,0,0,0,24.706963812,103.935417166214
"515",2013-01-22,"m4s",28,0,0,0,0,0,217.98878,0,217.98878,917.018981338768
"516",2013-01-22,"m5",7,0,0,0,1708.23893458278,0,24.893976,0,1733.13291058278,7290.81458315111
"517",2013-01-22,"m5",24,0,0,0,0,0,0,0,0,0
"518",2013-01-22,"m5",27,0,0,0,0,0,0,0,0,0
"519",2013-01-22,"m5",45,0,0,0,0,0,185.3481,0,185.3481,779.70859718136
"520",2013-01-22,"m5",55,0,0,0,0,0,644.2848,0,644.2848,2710.32936185088
"521",2013-01-31,"c1",2,0,0,0,0,0,0,0,0,0
"522",2013-01-31,"c1",4,0,0,0,0,0,0,0,0,0
"523",2013-01-31,"c1",5,0,0,0,0,0,0,0,0,0
"524",2013-01-31,"c1",32,0,0,0,0,0,368.941748,0,368.941748,1552.03669622035
"525",2013-01-31,"c2",1,0,0,0,1263.98812071848,0,0,0,1263.98812071848,5317.25118552234
"526",2013-01-31,"c2",11,0,0,0,0,0,22.34154,0,22.34154,93.9847282614239
"527",2013-01-31,"c2",27,0,0,0,0,0,0,0,0,0
"528",2013-01-31,"c2",29,0,0,0,0,0,0,0,0,0
"529",2013-01-31,"c2",31,1813.61004058759,30.827594504,1357.06368011335,0,0,0,0,3201.50131520494,13467.8375411063
"530",2013-01-31,"c2",32,0,0,0,0,0,0,0,0,0
"531",2013-01-31,"m1w",48,470.465574351182,0,0,0,0,1168.912004,0,1639.37757835118,6896.41162691592
"532",2013-01-31,"m2",4,0,0,0,398.835259351586,0,0,0,398.835259351586,1677.79049569696
"533",2013-01-31,"m2",29,0,0,0,0,0,68.86878,0,68.86878,289.712059866768
"534",2013-01-31,"m2",41,38.56298,0,0,0,0,120.43762,0,159.0006,668.87189443536
"535",2013-01-31,"m2",47,0,0,0,0,0,21.78994,0,21.78994,91.6642984204639
"536",2013-03-08,"m1e",18,90.58612,0,0,0,0,0,382.219808,472.805928,1988.96480114936
"537",2013-03-08,"m1e",19,91.71826,0,0,0,0,94.9999120000001,0,186.718172,785.472114137604
"538",2013-03-08,"m1e",26,222.819848420046,16.615870784,0,0,0,0,0,239.435719204046,1007.24036953007
"539",2013-03-08,"m1e",28,276.41144,0,0,0,0,38.136256,0,314.547696,1323.21584518422
"540",2013-03-08,"m1e",43,11.64266,0,0,0,0,221.758564,127.282244,360.683468,1517.29637833238
"541",2013-03-08,"m4s",20,0,0,0,0,0,62.433312,0,62.433312,262.639811883187
"542",2013-03-08,"m4s",28,69.00424,0,0,0,0,0,0,69.00424,290.281902916544
"543",2013-03-08,"m4s",44,0,0,0,0,0,38.923712,0,38.923712,163.741375717427
"544",2013-03-08,"m4s",51,0,0,0,122.97986,0,530.673932,0,653.653792,2749.74214034348
"545",2013-03-08,"m4s",53,0,0,0,0,0,691.997376,0,691.997376,2911.04307675203
