date,transect,quadrat,species,cdb,stem_height,num_seed_stems,leaf_1,leaf_2,leaf_3,leaf_4,leaf_5,leaf_6,leaf_7,leaf_8,leaf_9,leaf_10,leaf_11,leaf_12,leaf_13,leaf_14,leaf_15,leaf_16,leaf_17,leaf_18,leaf_19,leaf_20,leaf_21,leaf_22,pistillate_length,pistillate_width,data book ID,Notes
1/18/12,m4s,24,s_americanus,0.61,161,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.6,176,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.98,93,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.67,190,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.68,194,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.65,205,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.75,183,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.78,184,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.86,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.64,231,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.96,163,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.85,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.59,272,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.65,259,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.87,218,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.95,205,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.85,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.9,226,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.8,250,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.94,219,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.89,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,1.06,198,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.91,247,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.94,243,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,1.14,204,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.79,290,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.84,279,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,1.07,231,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.84,285,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.84,295,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.95,284,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.93,293,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,0.95,289,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,s_americanus,1.13,250,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,t_latifolia,0.9,,,151,155,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,t_latifolia,6.84,,,197,214,287,313,355,344,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,24,t_latifolia,10.31,,,397,400,399,398,398,398,397,403,,,,,,,,,,,,,,,,,,
1/18/12,m4s,10,s_acutus,1.87,246,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,10,s_acutus,2.1,291,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,7,s_acutus,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing alive
1/18/12,m4s,1,s_acutus,1.01,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,1,s_acutus,2.04,190,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,1,s_californicus,1.43,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,1,s_californicus,1.75,190,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,1,s_californicus,1.75,289,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,1,s_californicus,2.01,255,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,1,s_californicus,2.17,248,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,1,t_latifolia,4.69,,,90,174,238,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,1,t_latifolia,3.22,,,41,129,151,,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,1,t_latifolia,3,,,46,103,103,112,,,,,,,,,,,,,,,,,,,,,,
1/18/12,m4s,1,t_latifolia,6.45,,,156,208,210,220,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,s_acutus,0.87,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,s_acutus,1.04,214,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,s_acutus,1.32,311,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,t_domingensis,1.03,,,34,36,46,46,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,t_domingensis,1.34,,,66,84,88,97,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,t_domingensis,1.68,,,119,122,178,177,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,t_domingensis,1.4,,,60,67,73,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,t_domingensis,1.03,,,46,47,55,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,t_domingensis,0.64,,,37,37,43,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,t_domingensis,0.83,,,45,50,52,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,t_domingensis,0.48,,,35,36,41,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,t_domingensis,0.71,,,32,32,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,t_latifolia,3.37,,,240,281,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,t_latifolia,2.56,,,236,264,317,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,t_latifolia,1.32,,,73,102,131,126,167,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,t_latifolia,3.2,,,197,203,229,280,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,49,t_latifolia,1.98,,,71,81,98,130,145,158,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,1.02,,,49,100,111,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,1.22,,,50,83,90,108,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,0.85,,,39,50,64,73,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,1.11,,,55,63,86,94,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,0.76,,,45,55,70,78,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,1.37,,,47,59,77,81,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,1.01,,,44,48,72,72,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,0.85,,,53,55,77,81,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,1.13,,,47,64,85,84,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,1.07,,,60,61,90,87,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,0.51,,,40,44,64,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,1.2,,,75,91,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,0.8,,,48,53,64,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,1.39,,,69,75,80,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,47,t_latifolia,2.17,,,103,171,214,245,279,288,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,42,s_acutus,1.38,222,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,42,t_latifolia,2.95,,,62,66,120,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,42,t_latifolia,1.32,,,74,100,109,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,42,t_latifolia,1.13,,,49,51,76,76,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,42,t_latifolia,0.74,,,43,42,54,56,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,42,t_latifolia,0.86,,,69,80,83,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,42,t_latifolia,10,,,84,84,234,236,266,254,314,320,,,,,,,,,,,,,,,,,,
3/7/12,c1,25,t_domingensis,3.31,,,58,91,123,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,25,t_domingensis,0.74,,,49,60,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,25,t_domingensis,0.46,,,33,38,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,25,t_domingensis,0.52,,,36,31,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,25,t_latifolia,0.65,,,42,43,65,67,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,25,t_latifolia,1.1,,,56,57,24,54,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,1,t_domingensis,3.24,,,71,162,161,185,70,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,1,t_domingensis,0.87,,,43,46,53,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c1,1,t_domingensis,2.94,,,122,135,154,187,227,263,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,50,t_latifolia,1.25,,,77,117,138,165,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,50,t_latifolia,0.93,,,77,95,108,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,50,t_latifolia,1.66,,,126,157,188,196,233,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,50,t_latifolia,1.54,,,81,128,158,162,170,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,50,t_latifolia,3.21,,,136,189,216,257,339,371,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,50,t_latifolia,2.7,,,114,147,179,258,262,282,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,44,s_tabernaemontani,1.66,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,44,s_tabernaemontani,1.71,87,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,44,s_tabernaemontani,1.59,113,9,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,44,s_tabernaemontani,1.8,243,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,44,s_tabernaemontani,1.6,285,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,44,s_tabernaemontani,2.28,285,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,44,t_latifolia,2.9,,,73,135,200,260,295,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,44,t_latifolia,0.95,,,24,39,42,47,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,44,t_latifolia,1.6,,,75,104,116,128,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,44,t_latifolia,1.5,,,53,79,86,87,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,44,t_latifolia,4.74,,,83,195,188,213,254,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,44,t_latifolia,1,,,39,51,53,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,44,t_latifolia,0.87,,,30,39,40,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,1.66,,,62,50,76,90,103,115,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,1.56,,,54,52,83,88,104,115,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,0.97,,,23,27,37,45,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,1.26,,,41,53,72,80,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,1.52,,,43,43,63,71,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,1.2,,,56,57,80,82,92,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,1.03,,,52,47,73,77,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,1.45,,,55,79,91,103,113,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,0.75,,,38,45,49,29,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,1.08,,,56,76,93,85,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,1.23,,,57,63,54,47,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,0.72,,,51,54,70,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,0.9,,,48,73,77,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,2.1,,,86,88,73,62,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,1.23,,,56,64,71,66,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,0.98,,,43,60,63,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,0.65,,,50,46,59,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,1.34,,,50,68,67,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,0.6,,,36,47,50,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,0.9,,,54,50,44,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,0.51,,,37,38,25,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,1.49,,,90,100,93,103,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,0.55,,,27,33,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,2.59,,,87,84,100,114,144,138,126,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,0.45,,,31,27,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,34,t_latifolia,0.49,,,26,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,31,s_acutus,0.66,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,31,s_acutus,1.1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,31,s_acutus,1.08,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,31,s_acutus,1.54,231,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,31,s_americanus,0.45,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,31,s_americanus,0.5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,31,s_americanus,0.76,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,31,t_latifolia,1.03,,,54,65,120,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,31,t_latifolia,0.68,,,58,55,68,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,31,t_latifolia,0.89,,,40,42,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,c2,28,t_latifolia,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,All plants dead 
3/7/12,m1e,39,s_americanus,1.2,199,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,0.82,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,0.85,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,0.88,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,1.74,127,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,1.81,132,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,1.78,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,1.65,190,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,1.32,207,6,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,1.82,217,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,2.24,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,2.8,204,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,2.2,228,14,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,2.79,187,7,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,2.75,338,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,2.82,336,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,s_californicus,2.97,325,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,t_domingensis,1.57,,,103,106,160,198,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,t_domingensis,0.75,,,70,74,91,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,t_latifolia,1.95,,,163,200,245,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,t_latifolia,2.23,,,164,150,243,291,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,39,t_latifolia,1.16,,,88,99,148,148,188,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,36,s_americanus,0.38,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,36,s_americanus,0.53,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,36,s_americanus,0.95,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,36,s_americanus,1.02,164,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,36,t_latifolia,1.55,,,74,120,183,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,36,t_latifolia,0.71,,,50,78,85,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,17,s_acutus,0.52,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,17,s_acutus,1.28,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,17,s_acutus,1.13,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,17,s_acutus,1.26,76,7,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,17,s_acutus,1.6,81,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,17,s_acutus,1.73,94,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,17,s_acutus,1.54,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,0.56,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,0.55,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,0.65,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,0.58,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,0.6,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,0.64,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,1.6,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,1.24,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,1.13,68,8,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,0.84,94,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,1.3,87,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,1.1,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,0.6,138,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,1.7,158,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,16,s_acutus,1.9,171,8,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,0.6,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,0.5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,0.8,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,0.6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,0.66,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,0.61,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,0.85,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,0.58,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,0.76,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,0.67,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,0.7,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,0.67,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,1.14,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,1.3,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,0.85,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,1.85,87,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,1.26,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,1.2,123,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,1.47,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,1.16,159,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,1.35,147,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,1.5,180,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1e,15,s_acutus,2.25,170,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,48,s_acutus,0.81,98,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,48,s_acutus,1.34,239,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,48,t_latifolia,0.7,,,99,140,142,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,48,t_latifolia,2.1,,,137,163,208,212,241,,,,,,,,,,,,,,,,,,,,,CBD measured 70 cm up
3/7/12,m1w,48,t_latifolia,4.23,,,147,162,234,253,286,337,,,,,,,,,,,,,,,,,,,,CBD measured 60 cm up
3/7/12,m1w,48,t_latifolia,10.2,,,184,200,239,294,264,320,317,317,,,,,,,,,,,,,,,,,,
3/7/12,m1w,42,s_acutus,1.56,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,42,s_acutus,1.15,86,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,42,s_acutus,1.09,91,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,42,s_acutus,1.65,151,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,42,s_acutus,1.61,192,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,42,s_acutus,2.24,254,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,42,s_acutus,2.43,253,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,42,s_acutus,2.53,258,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,42,s_acutus,2.15,315,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,42,t_latifolia,3.45,,,204,222,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,42,t_latifolia,1.08,,,45,59,43,44,46,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,42,t_latifolia,1.15,,,50,82,94,117,130,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,42,t_latifolia,1.05,,,74,72,89,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,42,t_latifolia,1.03,,,45,51,51,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,25,s_acutus,0.95,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,25,s_acutus,1.05,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,25,s_acutus,1.2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,25,s_acutus,1.06,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,25,s_acutus,1.16,129,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,25,s_acutus,1.18,137,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,25,s_acutus,1.1,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,25,s_acutus,1.2,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,25,s_acutus,1.35,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,25,s_acutus,1.16,205,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,25,s_acutus,1.55,179,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,25,s_acutus,1.56,198,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,15,s_americanus,0.32,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/12,m1w,15,s_americanus,0.38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
